"time","infID","status_dep","stage_dep","origin_dep","tx.status_dep"
3661,56871,"i",4,"global",0
3661,59304,"i",4,"global",0
3662,2733,"i",4,"region",0
3662,9138,"i",4,"region",0
3662,12194,"i",1,"region",0
3662,28789,"i",4,"global",0
3663,22341,"i",3,"global",0
3663,60398,"i",4,"global",0
3664,81777,"i",4,"global",0
3665,24984,"i",4,"global",0
3666,45543,"i",4,"global",0
3666,51026,"i",4,"global",0
3667,39057,"i",4,"global",0
3667,55245,"i",4,"global",0
3667,64514,"i",4,"global",0
3668,30033,"i",4,"global",0
3669,42448,"i",4,"global",0
3670,48950,"i",4,"global",0
3672,28844,"i",4,"global",0
3672,34869,"i",4,"global",0
3672,43810,"i",4,"global",0
3672,75775,"i",4,"global",0
3676,30853,"i",4,"global",0
3678,50325,"i",4,"global",0
3678,52355,"i",4,"global",0
3681,55029,"i",4,"region",0
3681,56577,"i",4,"global",0
3681,73946,"i",4,"global",0
3682,53327,"i",4,"global",0
3682,56045,"i",1,"global",0
3683,10489,"i",4,"region",0
3683,33842,"i",4,"global",0
3684,39320,"i",4,"global",0
3686,79225,"i",3,"global",0
3687,14155,"i",4,"region",0
3687,35136,"i",4,"global",0
3688,29916,"i",4,"global",0
3688,51675,"i",4,"global",0
3688,54500,"i",4,"global",0
3689,56901,"i",4,"global",0
3689,66546,"i",4,"global",0
3690,42011,"i",4,"global",0
3691,53230,"i",4,"global",0
3691,59669,"i",4,"global",0
3691,71353,"i",4,"global",0
3692,19142,"i",4,"region",0
3692,30997,"i",4,"global",0
3692,80808,"i",3,"global",0
3694,33775,"i",4,"global",0
3694,79341,"i",4,"global",0
3695,54839,"i",4,"global",0
3696,19755,"i",3,"region",0
3697,4185,"i",4,"region",0
3697,79177,"i",4,"global",0
3698,28235,"i",4,"global",0
3698,55093,"i",4,"global",0
3698,62718,"i",4,"global",0
3699,15424,"i",4,"region",0
3700,46080,"i",4,"global",0
3701,38471,"i",4,"global",0
3701,68251,"i",4,"global",0
3702,11226,"i",4,"region",0
3702,63030,"i",4,"global",0
3703,52305,"i",4,"global",0
3704,21020,"i",4,"global",0
3704,38107,"i",4,"global",0
3704,77237,"i",4,"global",0
3705,1784,"i",4,"region",0
3705,67233,"i",4,"global",0
3706,62191,"i",4,"global",0
3707,20252,"i",4,"global",0
3707,50485,"i",4,"global",0
3708,24640,"i",4,"global",0
3708,38765,"i",4,"global",0
3708,71532,"i",4,"global",0
3709,50770,"i",4,"global",0
3713,54469,"i",4,"global",0
3714,18309,"i",4,"region",0
3715,79809,"i",4,"global",0
3716,22449,"i",4,"global",0
3716,31111,"i",2,"global",0
3716,60857,"i",4,"global",0
3716,66706,"i",4,"global",0
3717,16359,"i",4,"region",0
3718,74589,"i",4,"global",0
3720,33284,"i",4,"global",0
3721,9029,"i",4,"region",0
3722,78894,"i",3,"global",0
3727,55429,"i",4,"global",0
3728,49716,"i",4,"global",0
3730,32528,"i",1,"global",0
3730,48974,"i",0,"global",0
3730,49405,"i",4,"global",0
3732,45166,"i",4,"global",0
3732,57203,"i",4,"global",0
3732,68737,"i",4,"global",0
3733,26887,"i",4,"global",0
3733,32432,"i",4,"global",0
3733,66862,"i",4,"global",0
3733,73258,"i",4,"global",0
3734,59245,"i",4,"region",0
3734,71611,"i",4,"global",0
3737,62859,"i",4,"global",0
3738,66875,"i",4,"global",0
3739,26631,"i",4,"global",0
3739,57003,"i",4,"global",0
3741,58331,"i",4,"global",0
3742,28702,"i",4,"global",0
3744,26366,"i",4,"global",0
3744,30608,"i",4,"global",0
3744,52507,"i",4,"global",0
3745,25604,"i",4,"global",0
3745,43269,"i",4,"global",0
3745,52750,"i",4,"global",0
3747,54991,"i",4,"global",0
3748,71166,"i",4,"global",0
3749,60300,"i",0,"global",0
3752,9618,"i",4,"region",0
3752,22346,"i",4,"global",0
3752,25116,"i",3,"global",0
3754,4022,"i",4,"region",0
3754,36462,"i",4,"global",0
3755,11373,"i",4,"global",0
3755,51125,"i",4,"global",0
3756,36410,"i",4,"global",0
3756,76043,"i",4,"global",0
3757,47224,"i",4,"global",0
3758,16016,"i",4,"region",0
3758,56445,"i",3,"global",0
3759,10385,"i",4,"region",0
3761,12908,"i",4,"region",0
3761,59644,"i",4,"global",0
3761,72321,"i",4,"global",0
3763,24122,"i",4,"global",0
3764,5867,"i",4,"region",0
3764,57122,"i",4,"global",0
3765,47286,"i",4,"global",0
3768,69565,"i",4,"global",0
3768,74753,"i",4,"global",0
3769,27503,"i",4,"global",0
3769,63250,"i",4,"global",0
3770,7418,"i",4,"region",0
3770,36779,"i",4,"global",0
3770,79368,"i",4,"global",0
3773,15327,"i",4,"region",0
3773,66935,"i",4,"global",0
3773,69822,"i",4,"global",0
3775,49848,"i",4,"global",0
3775,75568,"i",4,"global",0
3778,20747,"i",4,"global",0
3779,29441,"i",4,"global",0
3779,39605,"i",4,"global",0
3779,73721,"i",4,"global",0
3780,3860,"i",1,"region",0
3780,26553,"i",4,"global",0
3780,45718,"i",1,"global",0
3782,60824,"i",4,"global",0
3782,71273,"i",4,"global",0
3784,35996,"i",4,"global",0
3785,60261,"i",4,"global",0
3786,73523,"i",4,"global",0
3787,38875,"i",4,"global",0
3787,41750,"i",4,"global",0
3788,6827,"i",4,"region",0
3788,65042,"i",4,"global",0
3789,24080,"i",4,"global",0
3791,12682,"i",2,"region",0
3791,13691,"i",4,"region",0
3791,28668,"i",4,"global",0
3793,57589,"i",4,"global",0
3793,69579,"i",4,"global",0
3794,55017,"i",1,"global",0
3794,55735,"i",4,"global",0
3794,65808,"i",4,"global",0
3794,69007,"i",4,"global",0
3796,27974,"i",4,"global",0
3797,21593,"i",4,"global",0
3800,11891,"i",4,"region",0
3800,30420,"i",4,"global",0
3800,59415,"i",4,"global",0
3801,54864,"i",4,"global",0
3801,64918,"i",4,"global",0
3803,16567,"i",4,"region",0
3804,57997,"i",4,"global",0
3804,58215,"i",4,"global",0
3805,60504,"i",4,"global",0
3806,37491,"i",4,"global",0
3807,36213,"i",4,"global",0
3808,57290,"i",4,"global",0
3808,71891,"i",4,"global",0
3809,56638,"i",4,"global",0
3811,54666,"i",4,"global",0
3813,14791,"i",4,"region",0
3814,54961,"i",1,"global",0
3815,33330,"i",4,"global",0
3816,36272,"i",4,"global",0
3816,36719,"i",4,"global",0
3816,64723,"i",4,"global",0
3817,44887,"i",4,"global",0
3818,62046,"i",4,"global",0
3819,77499,"i",4,"global",0
3820,47560,"i",4,"global",0
3821,44699,"i",4,"global",0
3822,37257,"i",4,"global",0
3823,51191,"i",4,"global",0
3824,34379,"i",4,"global",0
3824,72877,"i",4,"global",0
3825,70895,"i",4,"global",0
3827,37347,"i",4,"global",0
3827,41375,"i",4,"global",0
3827,65114,"i",4,"global",0
3827,69923,"i",4,"global",0
3828,26878,"i",4,"global",0
3828,53997,"i",3,"global",0
3831,74235,"i",4,"global",0
3832,72153,"i",4,"global",0
3833,78459,"i",4,"global",0
3834,21885,"i",4,"global",0
3834,34039,"i",4,"global",0
3835,9504,"i",4,"region",0
3835,17534,"i",4,"region",0
3835,31112,"i",4,"global",0
3838,47919,"i",3,"global",0
3838,49244,"i",4,"global",0
3838,77848,"i",4,"global",0
3839,67599,"i",4,"global",0
3840,72240,"i",4,"global",0
3841,39644,"i",4,"global",0
3844,21218,"i",4,"global",0
3844,24322,"i",4,"global",0
3844,43538,"i",4,"global",0
3845,52878,"i",3,"global",0
3846,32283,"i",4,"global",0
3846,43690,"i",4,"global",0
3846,54211,"i",4,"global",0
3847,35458,"i",4,"global",0
3847,36208,"i",4,"global",0
3848,59841,"i",4,"global",0
3849,57245,"i",2,"global",0
3850,45709,"i",4,"global",0
3850,70192,"i",4,"global",0
3851,64529,"i",4,"global",0
3851,73008,"i",4,"global",0
3852,45065,"i",4,"global",0
3854,28179,"i",4,"global",0
3854,66067,"i",4,"global",0
3854,72448,"i",4,"global",0
3854,77766,"i",4,"global",0
3854,80110,"i",4,"global",0
3855,5486,"i",4,"region",0
3855,56541,"i",4,"global",0
3855,65161,"i",4,"global",0
3857,36171,"i",4,"global",0
3859,44852,"i",4,"global",0
3860,3087,"i",4,"region",0
3860,4257,"i",4,"region",0
3860,9306,"i",4,"region",0
3860,72625,"i",4,"global",0
3861,77823,"i",4,"global",0
3862,19973,"i",4,"region",0
3862,21812,"i",4,"global",0
3862,43382,"i",1,"global",0
3864,58461,"i",4,"global",0
3864,72770,"i",4,"global",0
3865,25488,"i",4,"global",0
3865,70804,"i",4,"global",0
3866,23765,"i",4,"global",0
3867,55056,"i",4,"global",0
3867,70909,"i",4,"global",0
3869,40779,"i",4,"global",0
3871,20063,"i",4,"global",0
3871,49990,"i",4,"global",0
3872,18429,"i",4,"region",0
3872,51429,"i",4,"global",0
3873,68759,"i",4,"global",0
3874,55522,"i",4,"global",0
3875,17818,"i",4,"region",0
3875,76608,"i",4,"global",0
3875,80652,"i",4,"global",0
3876,53543,"i",4,"global",0
3876,77429,"i",4,"global",0
3877,18243,"i",4,"region",0
3877,38323,"i",4,"global",0
3878,38066,"i",4,"global",0
3879,15679,"i",4,"region",0
3882,29468,"i",4,"global",0
3882,40872,"i",4,"global",0
3882,66820,"i",4,"global",0
3883,74788,"i",4,"global",0
3886,38750,"i",4,"global",0
3886,67396,"i",4,"global",0
3888,40821,"i",4,"global",0
3888,56483,"i",1,"global",0
3888,77365,"i",4,"global",0
3889,14518,"i",4,"region",0
3889,58230,"i",4,"global",0
3890,23276,"i",4,"global",0
3890,50968,"i",3,"global",0
3890,56400,"i",4,"global",0
3891,26014,"i",4,"global",0
3891,37560,"i",4,"global",0
3892,30488,"i",4,"global",0
3892,71060,"i",4,"global",0
3893,39428,"i",4,"global",0
3893,52142,"i",4,"global",0
3893,78295,"i",4,"global",0
3893,79560,"i",4,"global",0
3894,73831,"i",4,"global",0
3894,78697,"i",4,"global",0
3895,4962,"i",4,"region",0
3896,24459,"i",4,"global",0
3897,35858,"i",4,"global",0
3897,46150,"i",4,"global",0
3899,48191,"i",4,"global",0
3899,66379,"i",4,"global",0
3901,19626,"i",4,"global",0
3905,357,"i",4,"region",0
3905,17040,"i",4,"region",0
3905,71395,"i",4,"global",0
3906,685,"i",4,"region",0
3906,15849,"i",1,"region",0
3906,35889,"i",4,"global",0
3908,74670,"i",2,"global",0
3909,40290,"i",4,"global",0
3910,20012,"i",4,"global",0
3911,14342,"i",4,"region",0
3911,50102,"i",4,"global",0
3911,79955,"i",4,"global",0
3913,79534,"i",4,"global",0
3915,75578,"i",4,"global",0
3918,2424,"i",4,"region",0
3919,2999,"i",4,"global",0
3919,67031,"i",4,"global",0
3920,58194,"i",4,"global",0
3920,77470,"i",4,"global",0
3921,55776,"i",4,"global",0
3922,11056,"i",4,"region",0
3923,65237,"i",4,"global",0
3924,29293,"i",4,"global",0
3928,27540,"i",4,"global",0
3928,50394,"i",1,"global",0
3929,23482,"i",3,"global",0
3931,55116,"i",4,"global",0
3932,24444,"i",4,"global",0
3933,58191,"i",4,"global",0
3934,17676,"i",4,"region",0
3934,54259,"i",4,"global",0
3934,67871,"i",4,"global",0
3934,68252,"i",4,"global",0
3935,23389,"i",4,"global",0
3936,14242,"i",4,"region",0
3936,38723,"i",4,"global",0
3936,53783,"i",4,"global",0
3938,3916,"i",4,"region",0
3938,18270,"i",4,"region",0
3938,60766,"i",4,"global",0
3938,62664,"i",4,"global",0
3939,4805,"i",4,"region",0
3939,76437,"i",4,"global",0
3939,82342,"i",4,"global",0
3943,38420,"i",4,"global",0
3943,50982,"i",4,"global",0
3943,76426,"i",4,"global",0
3944,79420,"i",4,"global",0
3945,43953,"i",4,"global",0
3945,72637,"i",4,"global",0
3945,78818,"i",4,"global",0
3946,20646,"i",4,"global",0
3946,73145,"i",4,"global",0
3949,41622,"i",4,"global",0
3949,77876,"i",4,"global",0
3951,61261,"i",4,"global",0
3952,31865,"i",4,"global",0
3952,81279,"i",4,"region",0
3953,22682,"i",4,"global",0
3953,42382,"i",4,"global",0
3953,62291,"i",4,"global",0
3954,28703,"i",4,"global",0
3954,77992,"i",4,"global",0
3955,50845,"i",4,"global",0
3955,62160,"i",4,"global",0
3955,77531,"i",4,"global",0
3956,20701,"i",4,"global",0
3956,22539,"i",4,"global",0
3957,5080,"i",4,"region",0
3957,62055,"i",4,"global",0
3957,70663,"i",4,"global",0
3959,29700,"i",4,"global",0
3961,9847,"i",4,"region",0
3961,56241,"i",3,"global",0
3964,18847,"i",4,"region",0
3964,57472,"i",4,"global",0
3964,81893,"i",4,"region",0
3965,71671,"i",4,"global",0
3966,66530,"i",2,"global",0
3966,68877,"i",4,"global",0
3969,60323,"i",4,"global",0
3971,63944,"i",4,"global",0
3971,72096,"i",4,"global",0
3972,38158,"i",4,"global",0
3972,46903,"i",4,"global",0
3972,68857,"i",4,"global",0
3973,47665,"i",4,"global",0
3973,78867,"i",4,"global",0
3975,37014,"i",1,"global",0
3976,12961,"i",4,"region",0
3976,25152,"i",4,"global",0
3976,36673,"i",4,"global",0
3976,50040,"i",4,"global",0
3978,22140,"i",4,"global",0
3978,39036,"i",4,"global",0
3981,41194,"i",4,"region",0
3982,25149,"i",4,"global",0
3983,3461,"i",4,"region",0
3983,20169,"i",4,"global",0
3983,67719,"i",4,"global",0
3984,59038,"i",4,"global",0
3984,71474,"i",4,"global",0
3984,77594,"i",4,"global",0
3985,29365,"i",1,"global",0
3985,54755,"i",4,"global",0
3985,69073,"i",4,"global",0
3986,63933,"i",4,"global",0
3986,67911,"i",4,"global",0
3987,22436,"i",4,"global",0
3990,22125,"i",4,"global",0
3990,39594,"i",4,"global",0
3990,58644,"i",4,"global",0
3991,5698,"i",4,"region",0
3991,38654,"i",4,"global",0
3992,40616,"i",4,"global",0
3992,56674,"i",4,"global",0
3993,76559,"i",4,"global",0
3993,81286,"i",4,"global",0
3994,49427,"i",4,"global",0
3994,52592,"i",4,"global",0
3995,17964,"i",4,"region",0
3996,49773,"i",4,"global",0
3996,59193,"i",4,"global",0
3996,66195,"i",4,"global",0
3997,63722,"i",4,"global",0
3998,17544,"i",4,"region",0
3998,78140,"i",4,"global",0
3999,44452,"i",4,"global",0
3999,66046,"i",1,"global",0
3999,70619,"i",4,"global",0
4000,54513,"i",4,"global",0
4001,30745,"i",4,"global",0
4002,16626,"i",4,"region",0
4002,23458,"i",4,"global",0
4002,35150,"i",4,"global",0
4003,2866,"i",4,"region",0
4003,26597,"i",2,"global",0
4003,60669,"i",4,"global",0
4004,76013,"i",4,"global",0
4005,49204,"i",4,"global",0
4006,8916,"i",1,"region",0
4006,21979,"i",4,"global",0
4006,28587,"i",4,"global",0
4006,62602,"i",4,"global",0
4007,26272,"i",1,"global",0
4008,20088,"i",4,"global",0
4009,73539,"i",1,"global",0
4010,64815,"i",4,"global",0
4011,36088,"i",4,"global",0
4011,42700,"i",4,"global",0
4011,65809,"i",4,"global",0
4013,24077,"i",4,"global",0
4013,66839,"i",4,"global",0
4013,75453,"i",4,"global",0
4014,455,"i",4,"region",0
4016,40829,"i",4,"global",0
4017,53423,"i",4,"global",0
4017,69410,"i",4,"global",0
4020,51380,"i",4,"global",0
4021,2541,"i",4,"region",0
4021,77165,"i",4,"global",0
4022,637,"i",4,"region",0
4022,69772,"i",4,"global",0
4023,72847,"i",4,"global",0
4024,10306,"i",4,"region",0
4024,62813,"i",4,"global",0
4024,73899,"i",4,"global",0
4026,74976,"i",4,"global",0
4027,34564,"i",4,"global",0
4028,71144,"i",4,"global",0
4029,11416,"i",4,"region",0
4029,23026,"i",4,"global",0
4029,28708,"i",4,"global",0
4029,64350,"i",4,"global",0
4030,9905,"i",4,"region",0
4031,34677,"i",4,"global",0
4032,27700,"i",4,"global",0
4032,80101,"i",4,"global",0
4035,41025,"i",4,"global",0
4035,47269,"i",4,"global",0
4036,41152,"i",4,"global",0
4036,57470,"i",4,"global",0
4037,29803,"i",4,"global",0
4038,82359,"i",4,"global",0
4040,51648,"i",4,"global",0
4040,75408,"i",4,"global",0
4042,23805,"i",4,"global",0
4042,77114,"i",4,"global",0
4042,82040,"i",4,"global",0
4043,76603,"i",4,"global",0
4044,37349,"i",4,"global",0
4046,3672,"i",4,"region",0
4047,47943,"i",4,"global",0
4047,60795,"i",4,"global",0
4047,61111,"i",4,"global",0
4047,71406,"i",4,"global",0
4048,36018,"i",4,"global",0
4048,74087,"i",4,"global",0
4049,35513,"i",4,"global",0
4051,23242,"i",1,"global",0
4051,82654,"i",4,"global",0
4052,10294,"i",4,"region",0
4052,31904,"i",4,"global",0
4052,48391,"i",4,"global",0
4052,65662,"i",3,"global",0
4053,25717,"i",4,"global",0
4053,36212,"i",2,"global",0
4053,42580,"i",4,"global",0
4053,55921,"i",4,"global",0
4054,20143,"i",4,"global",0
4054,64852,"i",4,"global",0
4055,2294,"i",4,"region",0
4055,12525,"i",4,"region",0
4055,67665,"i",4,"global",0
4056,18298,"i",4,"region",0
4056,21442,"i",0,"global",0
4056,37146,"i",4,"global",0
4057,28731,"i",4,"global",0
4059,31079,"i",4,"global",0
4059,45492,"i",4,"global",0
4060,21005,"i",4,"global",0
4060,57662,"i",4,"global",0
4060,66176,"i",4,"global",0
4060,69789,"i",4,"global",0
4061,19384,"i",4,"region",0
4063,29708,"i",1,"global",0
4063,62786,"i",4,"global",0
4064,42951,"i",4,"global",0
4065,42811,"i",4,"global",0
4065,54675,"i",4,"global",0
4067,41459,"i",4,"global",0
4068,5556,"i",4,"region",0
4068,19316,"i",4,"region",0
4069,8963,"i",4,"region",0
4069,14802,"i",3,"region",0
4070,25886,"i",4,"global",0
4070,42641,"i",4,"global",0
4071,4569,"i",4,"region",0
4071,35196,"i",4,"global",0
4071,56826,"i",4,"global",0
4072,5197,"i",4,"region",0
4073,21858,"i",4,"global",0
4073,36211,"i",3,"global",0
4073,63085,"i",4,"global",0
4073,72444,"i",4,"global",0
4075,36043,"i",4,"global",0
4075,63407,"i",4,"global",0
4076,8298,"i",4,"region",0
4076,34109,"i",3,"global",0
4077,47716,"i",4,"global",0
4077,52667,"i",4,"global",0
4077,58327,"i",4,"global",0
4077,65508,"i",4,"global",0
4077,76258,"i",4,"global",0
4078,81131,"i",4,"global",0
4079,18783,"i",4,"region",0
4079,74191,"i",4,"global",0
4080,29142,"i",4,"global",0
4080,66656,"i",3,"region",0
4081,13574,"i",4,"region",0
4082,2765,"i",4,"region",0
4082,10791,"i",4,"region",0
4082,36637,"i",4,"global",0
4083,38570,"i",4,"global",0
4084,57486,"i",4,"global",0
4084,63019,"i",4,"global",0
4085,14696,"i",4,"region",0
4086,35976,"i",4,"global",0
4087,29375,"i",4,"global",0
4087,58261,"i",4,"global",0
4087,70626,"i",4,"global",0
4087,78976,"i",4,"global",0
4088,64686,"i",4,"global",0
4088,68064,"i",4,"global",0
4088,73077,"i",4,"global",0
4088,75347,"i",4,"global",0
4090,21731,"i",4,"global",0
4090,31235,"i",4,"global",0
4090,34962,"i",4,"global",0
4090,37061,"i",4,"global",0
4090,80618,"i",4,"global",0
4091,4139,"i",4,"region",0
4093,33816,"i",4,"global",0
4094,55323,"i",4,"global",0
4096,43817,"i",4,"global",0
4097,25624,"i",4,"global",0
4098,19691,"i",4,"region",0
4099,239,"i",2,"region",0
4099,67034,"i",4,"global",0
4099,71298,"i",4,"global",0
4100,52489,"i",4,"global",0
4100,53478,"i",4,"global",0
4101,6757,"i",4,"region",0
4101,68753,"i",4,"global",0
4101,69223,"i",4,"global",0
4101,80689,"i",4,"region",0
4102,70174,"i",4,"global",0
4103,32225,"i",4,"global",0
4103,33269,"i",4,"global",0
4103,39936,"i",4,"global",0
4103,48446,"i",4,"global",0
4104,44672,"i",4,"global",0
4104,56196,"i",4,"global",0
4106,25964,"i",4,"global",0
4106,66430,"i",4,"global",0
4108,861,"i",4,"region",0
4108,56049,"i",4,"global",0
4109,32001,"i",4,"global",0
4109,43621,"i",4,"global",0
4109,49272,"i",4,"global",0
4111,20278,"i",2,"global",0
4111,29446,"i",4,"global",0
4113,56265,"i",4,"global",0
4115,34384,"i",4,"global",0
4115,54937,"i",4,"global",0
4116,34383,"i",4,"global",0
4116,36582,"i",4,"global",0
4116,52109,"i",4,"global",0
4116,72908,"i",4,"global",0
4117,54134,"i",4,"global",0
4118,12969,"i",2,"region",0
4118,35920,"i",4,"global",0
4118,44592,"i",4,"global",0
4118,47974,"i",4,"global",0
4118,61549,"i",4,"global",0
4119,41477,"i",4,"global",0
4121,13079,"i",4,"region",0
4121,46012,"i",4,"global",0
4121,54193,"i",4,"global",0
4121,65093,"i",4,"global",0
4121,80255,"i",4,"global",0
4122,32875,"i",4,"global",0
4122,50453,"i",4,"global",0
4122,76535,"i",4,"global",0
4123,71638,"i",4,"global",0
4124,43370,"i",4,"global",0
4124,53514,"i",4,"global",0
4124,73495,"i",4,"global",0
4125,39734,"i",4,"global",0
4125,44312,"i",4,"region",0
4126,24093,"i",1,"global",0
4126,47059,"i",3,"global",0
4126,49090,"i",4,"global",0
4127,34344,"i",4,"global",0
4128,35977,"i",4,"global",0
4128,53891,"i",4,"global",0
4129,24339,"i",4,"global",0
4129,76523,"i",4,"global",0
4130,59158,"i",4,"global",0
4131,23625,"i",4,"global",0
4132,28979,"i",4,"global",0
4132,36051,"i",4,"global",0
4132,48194,"i",4,"global",0
4133,56401,"i",4,"global",0
4134,10626,"i",4,"region",0
4134,37687,"i",4,"global",0
4134,47882,"i",4,"global",0
4134,64143,"i",4,"global",0
4135,772,"i",4,"region",0
4135,56737,"i",4,"global",0
4135,59480,"i",4,"global",0
4136,21959,"i",4,"global",0
4136,76994,"i",4,"global",0
4137,79160,"i",4,"global",0
4139,37488,"i",4,"global",0
4139,38494,"i",4,"global",0
4139,64175,"i",4,"global",0
4140,27348,"i",4,"global",0
4140,53816,"i",4,"global",0
4140,73870,"i",4,"global",0
4141,75532,"i",4,"global",0
4141,78064,"i",4,"global",0
4144,38691,"i",4,"global",0
4145,73713,"i",2,"global",0
4146,7978,"i",4,"region",0
4146,27393,"i",4,"global",0
4147,22021,"i",4,"global",0
4147,50933,"i",4,"global",0
4148,56493,"i",4,"global",0
4149,39796,"i",4,"global",0
4150,13278,"i",2,"region",0
4150,61080,"i",4,"global",0
4152,52108,"i",4,"global",0
4152,69044,"i",4,"global",0
4152,73540,"i",4,"global",0
4153,60370,"i",4,"global",0
4153,75319,"i",4,"global",0
4154,25946,"i",4,"global",0
4154,49958,"i",4,"global",0
4155,23883,"i",4,"global",0
4155,77144,"i",4,"global",0
4156,46800,"i",4,"global",0
4156,58919,"i",4,"global",0
4157,36690,"i",4,"global",0
4157,73076,"i",4,"global",0
4159,26853,"i",4,"global",0
4159,66779,"i",4,"global",0
4161,22337,"i",4,"global",0
4161,37526,"i",4,"global",0
4161,72597,"i",4,"global",0
4162,51323,"i",4,"global",0
4162,61198,"i",4,"global",0
4163,26156,"i",4,"global",0
4163,41624,"i",4,"global",0
4164,44409,"i",4,"global",0
4164,51175,"i",1,"global",0
4165,5651,"i",4,"region",0
4165,32158,"i",4,"global",0
4165,77537,"i",4,"global",0
4166,20231,"i",4,"global",0
4166,78027,"i",4,"global",0
4167,5024,"i",4,"region",0
4167,67427,"i",4,"global",0
4167,74461,"i",4,"global",0
4167,80356,"i",4,"global",0
4168,49596,"i",4,"global",0
4168,50179,"i",3,"global",0
4168,60748,"i",4,"global",0
4169,16340,"i",4,"region",0
4169,35229,"i",4,"global",0
4169,64951,"i",4,"global",0
