"time","global","region"
12997,61346,20265
12998,61345,20265
12999,61342,20266
13000,61342,20266
13001,61345,20265
13002,61340,20267
13003,61348,20265
13004,61342,20266
13005,61342,20265
13006,61347,20264
13007,61344,20265
13008,61344,20264
13009,61346,20263
13010,61348,20263
13011,61348,20262
13012,61347,20261
13013,61345,20262
13014,61349,20262
13015,61343,20263
13016,61347,20262
13017,61344,20264
13018,61342,20264
13019,61343,20260
13020,61341,20264
13021,61347,20262
13022,61348,20263
13023,61350,20263
13024,61347,20263
13025,61342,20263
13026,61347,20263
13027,61345,20262
13028,61349,20263
13029,61344,20263
13030,61345,20264
13031,61344,20263
13032,61349,20263
13033,61345,20263
13034,61348,20264
13035,61348,20262
13036,61342,20260
13037,61347,20262
13038,61349,20262
13039,61346,20260
13040,61347,20261
13041,61344,20262
13042,61348,20260
13043,61350,20263
13044,61347,20263
13045,61346,20263
13046,61351,20263
13047,61337,20263
13048,61347,20262
13049,61348,20263
13050,61347,20264
13051,61348,20264
13052,61345,20263
13053,61347,20264
13054,61344,20265
13055,61345,20265
13056,61342,20266
13057,61345,20265
13058,61344,20266
13059,61343,20266
13060,61344,20265
13061,61346,20266
13062,61345,20265
13063,61341,20264
13064,61346,20264
13065,61347,20264
13066,61343,20264
13067,61347,20262
13068,61348,20264
13069,61343,20263
13070,61348,20262
13071,61347,20265
13072,61343,20265
13073,61343,20264
13074,61344,20264
13075,61346,20263
13076,61345,20263
13077,61344,20264
13078,61346,20263
13079,61349,20263
13080,61348,20264
13081,61348,20264
13082,61343,20263
13083,61342,20264
13084,61342,20263
13085,61343,20264
13086,61346,20262
13087,61345,20263
13088,61343,20263
13089,61345,20264
13090,61346,20264
13091,61343,20265
13092,61341,20264
13093,61341,20266
13094,61343,20263
13095,61344,20266
13096,61346,20263
13097,61345,20266
13098,61347,20266
13099,61344,20265
13100,61342,20265
13101,61340,20266
13102,61346,20266
13103,61346,20266
13104,61343,20266
13105,61345,20266
13106,61343,20265
13107,61340,20265
13108,61345,20266
13109,61347,20265
13110,61345,20266
13111,61342,20266
13112,61341,20267
13113,61343,20267
13114,61338,20267
13115,61342,20267
13116,61335,20269
13117,61340,20269
13118,61341,20268
13119,61340,20266
13120,61342,20268
13121,61339,20268
13122,61337,20268
13123,61343,20268
13124,61339,20268
13125,61343,20267
13126,61342,20267
13127,61339,20266
13128,61341,20268
13129,61332,20269
13130,61338,20270
13131,61340,20269
13132,61339,20269
13133,61340,20268
13134,61336,20269
13135,61334,20271
13136,61338,20270
13137,61339,20272
13138,61334,20272
13139,61337,20272
13140,61340,20271
13141,61334,20270
13142,61343,20268
13143,61338,20269
13144,61341,20270
13145,61343,20270
13146,61344,20270
13147,61341,20269
13148,61339,20270
13149,61341,20270
13150,61341,20270
13151,61339,20269
13152,61340,20270
13153,61337,20269
13154,61342,20269
13155,61341,20269
13156,61341,20268
13157,61338,20269
13158,61338,20268
13159,61340,20269
13160,61342,20270
13161,61341,20270
13162,61343,20270
13163,61340,20270
13164,61339,20268
13165,61339,20268
13166,61341,20267
13167,61344,20269
13168,61336,20268
13169,61341,20267
13170,61333,20265
13171,61342,20269
13172,61342,20269
13173,61340,20269
13174,61340,20270
13175,61340,20270
13176,61340,20271
13177,61336,20271
13178,61338,20271
13179,61341,20271
13180,61333,20270
13181,61335,20269
13182,61342,20270
13183,61341,20270
13184,61338,20269
13185,61335,20270
13186,61338,20270
13187,61341,20269
13188,61339,20270
13189,61339,20270
13190,61339,20270
13191,61340,20270
13192,61336,20268
13193,61340,20268
13194,61340,20269
13195,61341,20269
13196,61340,20270
13197,61340,20269
13198,61338,20269
13199,61337,20269
13200,61339,20270
13201,61341,20270
13202,61340,20269
13203,61340,20268
13204,61340,20270
13205,61340,20266
13206,61332,20269
13207,61342,20269
13208,61342,20269
13209,61338,20269
13210,61340,20268
13211,61339,20270
13212,61343,20268
13213,61339,20270
13214,61340,20270
13215,61339,20271
13216,61340,20271
13217,61338,20271
13218,61341,20271
13219,61335,20270
13220,61340,20271
13221,61341,20271
13222,61331,20270
13223,61339,20271
13224,61336,20272
13225,61337,20272
13226,61338,20272
13227,61334,20272
13228,61340,20272
13229,61334,20271
13230,61333,20272
13231,61334,20273
13232,61338,20272
13233,61330,20274
13234,61335,20272
13235,61337,20273
13236,61333,20273
13237,61335,20272
13238,61340,20271
13239,61341,20270
13240,61339,20272
13241,61337,20271
13242,61340,20272
13243,61339,20272
13244,61338,20269
13245,61339,20272
13246,61340,20272
13247,61335,20271
13248,61337,20271
13249,61333,20271
13250,61335,20273
13251,61336,20273
13252,61333,20273
13253,61336,20274
13254,61336,20273
13255,61336,20276
13256,61332,20277
13257,61331,20275
13258,61331,20277
13259,61334,20277
13260,61334,20276
13261,61334,20278
13262,61331,20278
13263,61330,20278
13264,61335,20278
13265,61327,20278
13266,61330,20277
13267,61334,20277
13268,61331,20276
13269,61335,20277
13270,61334,20277
13271,61332,20276
13272,61332,20277
13273,61328,20275
13274,61332,20274
13275,61331,20276
13276,61332,20277
13277,61332,20277
13278,61336,20277
13279,61333,20276
13280,61334,20276
13281,61334,20275
13282,61336,20275
13283,61336,20275
13284,61335,20275
13285,61338,20275
13286,61334,20276
13287,61335,20274
13288,61336,20274
13289,61337,20274
13290,61334,20274
13291,61330,20274
13292,61332,20275
13293,61337,20275
13294,61330,20275
13295,61335,20273
13296,61335,20274
13297,61335,20272
13298,61335,20273
13299,61337,20273
13300,61336,20271
13301,61339,20273
13302,61336,20273
13303,61335,20273
13304,61335,20273
13305,61339,20273
13306,61337,20273
13307,61330,20274
13308,61334,20275
13309,61332,20274
13310,61338,20274
13311,61333,20274
13312,61335,20272
13313,61337,20273
13314,61337,20274
13315,61332,20276
13316,61337,20275
13317,61335,20275
13318,61336,20274
13319,61328,20275
13320,61334,20275
13321,61332,20274
13322,61336,20275
13323,61333,20275
13324,61334,20275
13325,61335,20273
13326,61334,20273
13327,61338,20273
13328,61339,20273
13329,61337,20273
13330,61330,20272
13331,61336,20272
13332,61336,20271
13333,61339,20271
13334,61340,20271
13335,61340,20270
13336,61337,20273
13337,61339,20273
13338,61339,20269
13339,61335,20272
13340,61337,20271
13341,61337,20270
13342,61334,20270
13343,61338,20270
13344,61341,20268
13345,61340,20271
13346,61339,20270
13347,61336,20270
13348,61339,20271
13349,61338,20275
13350,61334,20274
13351,61336,20275
13352,61330,20274
13353,61336,20273
13354,61337,20274
13355,61337,20273
13356,61334,20276
13357,61335,20276
13358,61335,20275
13359,61332,20276
13360,61331,20276
13361,61333,20277
13362,61331,20278
13363,61334,20275
13364,61335,20276
13365,61328,20276
13366,61331,20276
13367,61330,20275
13368,61333,20277
13369,61333,20276
13370,61333,20277
13371,61335,20276
13372,61332,20277
13373,61330,20277
13374,61327,20276
13375,61332,20277
13376,61331,20277
13377,61334,20276
13378,61331,20277
13379,61329,20277
13380,61329,20277
13381,61334,20277
13382,61330,20277
13383,61333,20278
13384,61329,20277
13385,61330,20276
13386,61335,20278
13387,61331,20276
13388,61335,20277
13389,61334,20277
13390,61335,20278
13391,61336,20276
13392,61329,20279
13393,61327,20279
13394,61335,20276
13395,61334,20277
13396,61332,20277
13397,61334,20277
13398,61324,20277
13399,61332,20277
13400,61332,20278
13401,61328,20278
13402,61333,20277
13403,61331,20277
13404,61329,20279
13405,61331,20278
13406,61331,20278
13407,61329,20279
13408,61333,20278
13409,61327,20278
13410,61331,20278
13411,61328,20279
13412,61334,20278
13413,61329,20278
13414,61326,20279
13415,61333,20278
13416,61332,20279
13417,61330,20277
13418,61327,20279
13419,61333,20279
13420,61332,20276
13421,61335,20277
13422,61327,20278
13423,61332,20278
13424,61332,20277
13425,61332,20277
13426,61331,20276
13427,61328,20277
13428,61328,20278
13429,61330,20277
13430,61328,20280
13431,61332,20280
13432,61329,20281
13433,61330,20281
13434,61330,20281
13435,61326,20280
13436,61331,20279
13437,61329,20281
13438,61329,20279
13439,61330,20280
13440,61327,20280
13441,61331,20281
13442,61330,20279
13443,61327,20281
13444,61323,20281
13445,61325,20282
13446,61328,20281
13447,61325,20281
13448,61325,20283
13449,61328,20283
13450,61330,20283
13451,61324,20284
13452,61328,20282
13453,61325,20285
13454,61323,20284
13455,61322,20283
13456,61330,20284
13457,61325,20283
13458,61326,20284
13459,61326,20284
13460,61323,20282
13461,61321,20284
13462,61325,20285
13463,61325,20285
13464,61324,20285
13465,61325,20285
13466,61325,20284
13467,61324,20285
13468,61321,20285
13469,61322,20283
13470,61329,20282
13471,61322,20285
13472,61327,20283
13473,61325,20286
13474,61327,20286
13475,61325,20285
13476,61326,20285
13477,61321,20286
13478,61326,20285
13479,61322,20285
13480,61323,20285
13481,61322,20286
13482,61326,20285
13483,61325,20286
13484,61322,20285
13485,61325,20285
13486,61323,20286
13487,61324,20284
13488,61329,20283
13489,61327,20284
13490,61324,20283
13491,61323,20286
13492,61325,20284
13493,61323,20286
13494,61325,20284
13495,61328,20286
13496,61324,20284
13497,61326,20284
13498,61323,20285
13499,61327,20286
13500,61320,20285
13501,61323,20284
13502,61326,20284
13503,61324,20284
13504,61323,20284
13505,61321,20284
13506,61326,20284
13507,61325,20284
13508,61327,20284
13509,61325,20284
13510,61324,20283
13511,61321,20282
13512,61322,20283
13513,61327,20284
13514,61322,20284
13515,61326,20285
13516,61326,20285
13517,61323,20284
13518,61322,20286
13519,61322,20285
13520,61321,20284
13521,61324,20285
13522,61325,20284
13523,61323,20285
13524,61326,20284
13525,61321,20284
13526,61325,20285
13527,61323,20285
13528,61324,20284
13529,61322,20284
13530,61324,20284
13531,61325,20285
13532,61327,20284
13533,61325,20284
13534,61327,20284
13535,61323,20285
13536,61324,20284
13537,61328,20283
13538,61326,20285
13539,61325,20285
13540,61326,20284
13541,61326,20284
13542,61322,20284
13543,61325,20283
13544,61329,20283
13545,61324,20283
13546,61326,20283
13547,61327,20285
13548,61328,20283
13549,61325,20285
13550,61321,20284
13551,61324,20285
13552,61320,20286
13553,61322,20286
13554,61329,20285
13555,61323,20286
13556,61325,20286
13557,61323,20286
13558,61318,20284
13559,61322,20286
13560,61323,20286
13561,61323,20287
13562,61315,20287
13563,61327,20287
13564,61319,20287
13565,61323,20287
13566,61319,20287
13567,61321,20287
13568,61325,20287
13569,61325,20286
13570,61326,20286
13571,61322,20285
13572,61325,20286
13573,61322,20285
13574,61324,20285
13575,61324,20285
13576,61323,20282
13577,61325,20284
13578,61326,20283
13579,61326,20284
13580,61325,20283
13581,61326,20283
13582,61322,20283
13583,61324,20282
13584,61329,20281
13585,61332,20279
13586,61327,20279
13587,61327,20280
13588,61329,20281
13589,61327,20280
13590,61331,20280
13591,61327,20281
13592,61330,20281
13593,61328,20280
13594,61328,20281
13595,61326,20281
13596,61327,20281
13597,61330,20281
13598,61330,20280
13599,61330,20279
13600,61326,20280
13601,61330,20279
13602,61331,20279
13603,61329,20277
13604,61328,20281
13605,61326,20279
13606,61326,20281
13607,61328,20282
13608,61327,20282
13609,61328,20282
13610,61327,20281
13611,61327,20282
13612,61329,20281
13613,61329,20282
13614,61328,20282
13615,61322,20281
13616,61327,20280
13617,61328,20279
13618,61320,20282
13619,61328,20280
13620,61331,20282
13621,61323,20282
13622,61330,20281
13623,61328,20281
13624,61331,20282
13625,61325,20283
13626,61327,20283
13627,61330,20281
13628,61330,20282
13629,61323,20283
13630,61329,20282
13631,61322,20282
13632,61325,20283
13633,61321,20281
13634,61325,20283
13635,61329,20282
13636,61324,20282
13637,61329,20281
13638,61326,20283
13639,61325,20281
13640,61329,20282
13641,61329,20281
13642,61332,20280
13643,61331,20280
13644,61330,20281
13645,61322,20281
13646,61326,20281
13647,61332,20281
13648,61330,20280
13649,61330,20281
13650,61331,20281
13651,61329,20281
13652,61329,20280
13653,61329,20281
13654,61330,20279
13655,61327,20279
13656,61327,20278
13657,61331,20276
13658,61331,20278
13659,61329,20277
13660,61330,20277
13661,61332,20277
13662,61333,20275
13663,61334,20276
13664,61338,20275
13665,61334,20275
13666,61333,20274
13667,61335,20274
13668,61332,20275
13669,61335,20275
13670,61337,20275
13671,61334,20275
13672,61331,20277
13673,61333,20277
13674,61328,20277
13675,61331,20276
13676,61330,20275
13677,61334,20276
13678,61334,20277
13679,61335,20276
13680,61331,20277
13681,61334,20277
13682,61334,20276
13683,61332,20276
13684,61328,20278
13685,61331,20278
13686,61330,20277
13687,61333,20277
13688,61331,20277
13689,61333,20276
13690,61334,20273
13691,61335,20274
13692,61335,20273
13693,61340,20273
13694,61336,20272
13695,61333,20274
13696,61334,20275
13697,61335,20274
13698,61332,20274
13699,61336,20272
13700,61338,20273
13701,61334,20275
13702,61334,20274
13703,61331,20275
13704,61331,20275
13705,61336,20271
13706,61335,20274
13707,61335,20274
13708,61337,20274
13709,61332,20273
13710,61335,20272
13711,61337,20274
13712,61338,20274
13713,61334,20274
13714,61330,20275
13715,61333,20275
13716,61337,20274
13717,61334,20275
13718,61331,20275
13719,61337,20274
13720,61334,20274
13721,61334,20274
13722,61332,20272
13723,61337,20274
13724,61339,20274
13725,61336,20274
13726,61335,20274
13727,61333,20274
13728,61336,20274
13729,61332,20274
13730,61334,20273
13731,61335,20274
13732,61335,20273
13733,61333,20274
13734,61333,20274
13735,61336,20273
13736,61338,20273
13737,61336,20273
13738,61334,20274
13739,61335,20274
13740,61331,20274
13741,61332,20273
13742,61334,20271
13743,61334,20274
13744,61328,20273
13745,61338,20273
13746,61337,20274
13747,61336,20274
13748,61332,20273
13749,61339,20274
13750,61332,20274
13751,61339,20272
13752,61339,20273
13753,61335,20272
13754,61334,20273
13755,61338,20273
13756,61334,20272
13757,61334,20274
13758,61332,20274
13759,61333,20274
13760,61334,20273
13761,61336,20274
13762,61331,20273
13763,61338,20273
13764,61328,20274
13765,61336,20275
13766,61333,20275
13767,61336,20276
13768,61335,20275
13769,61331,20277
13770,61332,20275
13771,61335,20276
13772,61332,20276
13773,61335,20275
13774,61333,20275
13775,61334,20276
13776,61337,20275
13777,61335,20276
13778,61336,20274
13779,61335,20275
13780,61334,20275
13781,61333,20274
13782,61335,20275
13783,61334,20276
13784,61330,20276
13785,61333,20275
13786,61335,20275
13787,61335,20276
13788,61328,20277
13789,61333,20275
13790,61333,20275
13791,61336,20275
13792,61337,20275
13793,61335,20274
13794,61331,20276
13795,61333,20276
13796,61336,20276
13797,61336,20276
13798,61335,20276
13799,61334,20276
13800,61335,20275
13801,61334,20274
13802,61329,20274
13803,61327,20278
13804,61330,20277
13805,61331,20278
13806,61326,20277
13807,61331,20278
13808,61331,20279
13809,61331,20278
13810,61328,20279
13811,61330,20280
13812,61327,20280
13813,61330,20280
13814,61326,20280
13815,61325,20280
13816,61330,20280
13817,61328,20279
13818,61331,20280
13819,61329,20279
13820,61333,20280
13821,61330,20280
13822,61329,20280
13823,61326,20281
13824,61331,20280
13825,61327,20280
13826,61333,20278
13827,61333,20279
13828,61332,20279
13829,61327,20279
13830,61330,20279
13831,61331,20280
13832,61331,20279
13833,61330,20279
13834,61329,20279
13835,61328,20279
13836,61331,20279
13837,61329,20279
13838,61326,20279
13839,61329,20279
13840,61332,20280
13841,61327,20279
13842,61326,20280
13843,61328,20280
13844,61330,20278
13845,61330,20276
13846,61334,20278
13847,61332,20278
13848,61334,20276
13849,61331,20278
13850,61328,20278
13851,61330,20276
13852,61335,20278
13853,61335,20278
13854,61332,20277
13855,61332,20279
13856,61329,20279
13857,61330,20278
13858,61332,20279
13859,61329,20279
13860,61331,20276
13861,61326,20278
13862,61329,20280
13863,61325,20281
13864,61329,20279
13865,61334,20279
13866,61324,20281
13867,61331,20281
13868,61332,20279
13869,61332,20279
13870,61329,20281
13871,61329,20280
13872,61323,20282
13873,61329,20282
13874,61328,20282
13875,61328,20282
13876,61328,20281
13877,61324,20283
13878,61325,20283
13879,61328,20282
13880,61329,20282
13881,61327,20282
13882,61327,20283
13883,61325,20282
13884,61330,20283
13885,61329,20282
13886,61326,20282
13887,61328,20282
13888,61327,20282
13889,61330,20281
13890,61327,20282
13891,61331,20282
13892,61325,20282
13893,61329,20282
13894,61329,20282
13895,61328,20282
13896,61327,20281
13897,61329,20282
13898,61328,20281
13899,61328,20282
13900,61325,20282
13901,61324,20282
13902,61328,20282
13903,61328,20282
13904,61326,20282
13905,61326,20281
13906,61328,20282
13907,61326,20282
13908,61329,20281
13909,61327,20279
13910,61331,20280
13911,61331,20280
13912,61332,20281
13913,61329,20281
13914,61324,20278
13915,61324,20280
13916,61326,20281
13917,61326,20282
13918,61329,20282
13919,61331,20282
13920,61324,20282
13921,61330,20283
13922,61325,20281
13923,61329,20282
13924,61325,20281
13925,61327,20282
13926,61330,20282
13927,61327,20281
13928,61328,20281
13929,61326,20279
13930,61330,20281
13931,61323,20280
13932,61323,20281
13933,61328,20281
13934,61325,20282
13935,61328,20279
13936,61327,20279
13937,61328,20281
13938,61327,20281
13939,61326,20281
13940,61327,20281
13941,61325,20280
13942,61327,20281
